user,item
346,242
346,1605
346,1388
346,581
346,28
346,1470
346,1198
346,2944
346,370
346,666
346,394
346,545
346,584
346,2118
346,45
346,1030
346,1386
346,1729
346,3350
346,1454
346,1493
346,246
346,2539
346,1608
346,968
346,561
346,356
346,143
346,44
346,377
346,2891
346,752
346,1653
346,3911
346,400
346,1988
346,58
346,2264
346,53
346,1676
347,181
347,374
347,315
347,316
347,138
347,678
347,39
347,359
347,616
347,3047
347,224
347,631
347,1069
347,1191
347,209
347,615
347,1604
347,335
347,711
347,72
347,691
347,669
347,264
347,1060
347,266
347,2827
347,234
347,3935
347,3106
347,95
347,1470
347,1051
347,1522
347,471
347,25
347,1288
347,3266
347,323
347,1585
347,207
347,2110
347,1052
347,3975
347,190
347,1091
347,1386
347,537
347,539
347,655
347,166
347,1259
347,275
347,936
347,1285
347,2368
347,350
347,1872
347,586
347,16
347,1817
347,2306
347,31
347,116
347,1790
347,259
347,272
347,232
347,1030
347,311
347,212
347,503
347,1071
347,1821
347,1134
347,933
347,2526
347,79
347,197
347,3901
347,826
347,3553
347,132
347,464
347,2401
348,3248
348,1488
348,1368
348,2446
348,695
348,16
348,2497
348,237
348,1569
348,3230
348,1595
348,103
348,2089
348,3427
348,5
349,3630
349,155
349,362
349,58
349,616
349,25
349,1151
349,21
349,16
350,3
350,253
350,1595
350,17
350,3620
350,40
350,363
350,1496
350,3006
350,3679
351,1947
351,26
352,132
352,16
352,844
352,2676
352,377
352,68
352,136
352,684
352,25
352,1266
352,1466
352,541
352,2527
352,301
352,28
352,1406
352,3
352,2030
352,209
352,1263
352,59
352,2368
352,242
352,159
352,1225
352,1305
352,879
352,1432
352,436
352,2530
352,1292
352,44
352,860
352,26
352,246
352,271
352,312
352,385
352,78
352,755
352,306
352,66
352,356
352,1155
352,1142
352,370
352,260
352,444
352,3883
352,536
352,1004
352,1748
352,3223
352,324
352,2169
352,542
352,58
352,41
352,93
352,1277
352,1878
352,1141
352,494
352,178
353,201
353,439
353,34
353,256
353,1162
353,1497
353,69
353,79
353,8
353,373
353,1401
353,33
353,572
353,259
353,141
353,1679
354,28
354,3726
354,132
354,364
354,233
354,59
354,536
354,178
354,20
354,71
354,622
354,1394
354,3498
354,731
354,39
354,5
354,1004
354,16
354,65
354,351
354,1061
354,860
355,21
355,301
355,374
355,2065
355,2095
355,227
355,88
355,221
355,136
355,1644
355,234
355,2256
355,706
355,260
355,25
355,16
356,136
356,14
356,915
356,324
356,319
356,9
356,3617
356,45
356,249
356,143
356,967
356,106
356,274
356,844
356,752
356,260
357,2754
357,23
357,31
357,1027
357,242
357,21
358,301
358,3336
358,5
358,21
358,1416
358,17
358,16
358,1487
358,557
358,305
358,1930
358,26
359,102
359,80
359,319
359,138
359,95
359,17
359,407
359,31
359,275
359,655
359,103
359,33
359,264
359,323
359,79
359,266
359,21
359,586
359,350
359,45
359,94
359,5
359,16
359,9
359,167
359,227
359,311
359,1157
359,181
359,116
359,25
359,11
360,41
360,9
360,25
360,136
360,230
360,2609
360,58
360,795
360,16
360,106
361,3608
361,45
361,2454
361,364
361,2356
361,2515
361,526
361,379
361,17
361,1047
361,114
361,9
361,592
361,2748
361,1211
361,21
361,2007
361,773
361,3
361,1285
361,753
361,3459
361,3014
361,16
361,14
361,2792
361,2027
361,168
361,39
361,2807
361,582
361,83
361,889
361,301
361,1368
361,49
361,3314
361,834
361,354
361,26
361,209
361,741
361,3768
361,229
361,148
361,905
361,1084
361,3212
362,3011
362,242
362,4063
362,335
362,115
362,26
362,60
363,503
363,584
363,21
363,3355
363,65
363,78
363,864
363,1823
363,886
363,9
363,3082
363,2897
363,829
363,33
363,3862
363,16
363,3701
363,732
363,939
363,17
363,1752
363,54
363,477
363,102
363,2326
363,155
363,103
363,2750
363,374
364,78
364,25
364,21
364,1047
364,347
364,380
364,146
364,49
364,33
365,157
365,138
365,242
365,436
365,3886
365,98
365,266
365,453
365,25
365,323
365,116
365,39
365,21
365,95
365,586
365,312
365,65
365,19
365,350
365,3269
365,133
365,137
365,59
365,552
365,181
365,2995
365,314
365,71
365,277
365,407
365,1107
365,136
365,275
365,209
365,655
365,31
365,3
365,41
365,197
365,661
365,226
366,71
366,65
366,239
366,16
366,395
366,316
366,1376
366,14
366,40
366,200
366,136
366,2444
366,11
366,3460
366,583
366,3125
366,2164
366,878
366,2763
366,3558
366,3029
366,3985
366,1963
366,132
366,983
366,103
366,3
366,1722
366,3904
367,168
367,44
367,25
367,103
367,21
368,26
369,16
369,408
369,2453
369,2268
369,1998
369,4019
369,3150
369,2334
369,3939
369,708
369,1118
369,1624
369,1950
369,3723
369,490
369,2275
369,2468
369,40
369,2892
369,530
370,446
370,374
370,409
370,9
370,613
370,92
370,16
370,619
370,65
370,209
370,1567
370,2131
370,103
370,1315
370,758
370,17
371,25
371,3
371,1165
371,385
371,444
371,312
371,33
371,41
371,229
371,26
371,319
371,14
371,2507
371,242
371,98
371,277
371,128
371,266
371,3171
371,246
371,379
372,993
372,21
372,33
372,25
373,5
373,1885
373,690
373,1393
373,413
373,3892
374,234
374,166
374,2125
374,476
374,1815
374,3027
374,534
374,9
374,5
374,1026
374,1595
374,17
374,2100
374,374
374,1811
374,21
374,3547
374,3542
374,1616
374,946
374,422
374,3089
374,114
374,444
375,1179
375,653
375,178
375,48
375,92
375,418
375,1620
375,1215
375,98
375,436
375,1382
375,274
375,1317
375,377
375,17
375,2767
375,233
375,645
375,860
375,1036
375,1132
375,295
375,1474
375,1814
375,356
375,915
375,71
375,103
375,264
375,379
375,16
375,3013
375,136
375,1802
375,4053
375,65
375,207
375,1682
375,410
375,1004
375,912
375,587
375,1266
375,1286
375,301
375,148
376,21
376,2778
376,2906
376,3370
376,25
376,3138
376,421
376,3786
376,2976
376,3496
376,3310
376,17
376,3959
376,4035
376,2949
376,279
376,1018
376,3196
376,1364
376,3444
376,65
377,114
377,137
377,212
377,477
377,444
377,616
377,3472
377,518
377,246
377,200
377,95
377,315
377,41
377,872
377,347
377,554
377,1134
377,552
377,59
377,230
377,826
377,74
377,350
377,471
377,51
377,679
377,228
377,264
377,693
377,2261
377,227
377,39
377,1287
377,1585
377,615
377,3085
377,323
377,424
377,3834
377,16
377,181
377,929
377,374
377,192
377,103
377,166
377,957
377,1790
377,3501
377,1007
377,534
377,69
377,1527
377,1576
377,167
377,1069
377,453
377,1872
377,132
377,242
377,2312
377,311
377,116
377,88
377,309
377,1091
377,232
377,2762
377,31
377,1620
377,275
377,9
377,3041
377,21
377,5
377,14
377,1723
377,719
377,464
377,136
377,2631
377,512
377,71
377,254
377,691
377,1794
377,79
377,272
377,431
377,138
377,0
377,187
377,104
377,2368
377,2505
377,711
377,1292
377,933
377,936
377,655
378,249
378,527
378,469
378,2731
378,2765
378,138
378,9
378,3715
378,2368
378,1099
378,58
378,1298
378,233
378,3833
378,266
378,453
378,2878
378,483
378,906
378,3645
378,407
378,2157
378,1554
378,647
378,1943
378,1028
378,209
378,275
378,731
378,197
378,1138
378,1813
378,655
378,199
378,3524
378,181
378,2145
378,135
378,2400
378,662
378,311
378,136
378,39
378,1362
378,552
378,237
378,133
378,542
378,92
378,132
378,178
378,65
378,478
378,936
378,967
378,1981
378,425
378,103
378,264
378,2655
378,3
378,350
378,3097
378,2504
378,324
378,3537
378,721
378,95
378,482
378,677
378,3079
378,21
378,69
378,1953
378,2412
378,757
378,3140
378,2887
378,1720
378,94
378,251
378,108
378,1407
378,2863
378,344
378,323
378,3897
378,950
378,36
378,915
378,57
379,5
379,65
379,79
379,407
379,276
379,552
379,181
379,155
379,311
379,3112
379,1938
379,31
379,266
379,275
379,135
379,78
379,3
379,227
379,39
379,25
379,21
379,16
379,103
379,40
379,655
379,95
379,138
379,586
380,79
380,155
380,311
380,1695
380,11
380,3
380,323
380,209
380,264
380,1538
380,135
380,116
380,2201
380,1262
380,197
380,31
380,2229
380,655
380,2663
380,266
380,407
380,95
380,1502
380,208
380,453
380,138
380,275
381,3430
381,40
381,2372
381,44
381,33
381,16
381,9
382,1733
382,725
382,350
382,21
382,65
382,539
383,979
383,21
383,930
383,453
383,33
383,5
383,552
383,572
383,79
383,3
383,430
383,223
383,72
383,616
383,586
383,2109
383,138
383,155
383,116
383,39
383,31
383,323
383,1817
383,266
383,1052
383,640
383,316
383,632
383,135
383,85
383,197
383,77
383,181
383,108
383,1242
383,16
383,259
383,141
383,275
383,1259
383,311
383,69
384,16
384,209
384,181
384,71
384,3738
384,1631
384,65
384,274
384,311
384,200
384,1026
385,3098
385,25
385,3821
385,3126
385,440
385,1309
385,21
385,2056
385,65
385,20
385,67
385,9
385,5
385,3605
385,8
385,675
386,78
386,503
386,17
386,33
386,436
386,16
387,275
387,16
387,192
387,264
387,564
387,3114
387,155
387,5
387,266
387,307
387,407
387,209
387,280
387,181
387,552
387,21
387,311
387,197
387,74
387,31
387,69
387,350
387,3405
387,79
387,485
387,95
387,116
387,80
387,1075
387,272
387,135
387,3503
387,1782
387,39
387,453
388,552
388,31
388,79
388,209
388,69
388,264
388,16
388,323
388,39
388,407
388,655
388,197
388,3
388,106
388,138
388,453
388,311
388,266
388,103
388,350
389,3188
389,78
389,843
389,350
389,804
389,1989
389,126
389,301
389,1077
389,587
389,640
389,889
389,1565
389,65
389,786
389,16
389,1621
389,2961
389,2982
389,1806
389,1194
390,3088
390,3747
390,11
390,3177
390,102
390,17
390,3056
390,9
390,3
390,97
390,33
390,448
390,21
391,242
391,77
391,9
391,146
391,689
391,393
391,59
391,2025
391,71
391,5
391,39
391,69
391,480
391,701
392,25
392,16
392,21
392,26
392,5
392,1231
392,332
392,9
393,5
393,1496
393,3838
393,3736
393,58
393,3005
393,1109
393,3909
393,3108
393,1613
393,348
393,1534
393,3638
393,412
393,67
393,1403
393,457
393,3800
394,469
394,3
394,640
394,25
394,26
394,1044
394,16
394,351
394,262
394,33
394,223
394,2520
394,168
395,1847
395,9
395,102
395,2795
395,103
395,318
395,461
395,2163
395,21
395,25
395,409
395,536
396,520
396,172
396,1026
396,774
396,17
396,446
396,2889
396,99
396,3680
396,3074
396,343
396,347
396,65
396,25
398,114
398,11
398,3902
398,3
398,1615
398,0
398,3659
398,103
399,365
399,3581
399,237
399,5
399,312
399,3511
399,725
399,465
399,757
399,2231
399,898
399,201
399,706
399,2908
399,100
399,9
399,259
399,41
399,34
399,17
399,141
399,2242
399,1483
399,38
399,3882
399,661
400,239
400,311
400,5
400,135
400,277
400,615
400,157
400,655
400,39
400,114
400,326
400,246
400,103
400,1638
400,14
400,138
400,181
400,11
400,16
400,98
400,21
400,665
400,17
400,575
400,70
400,312
400,374
400,444
400,209
400,562
400,1268
400,552
400,19
400,95
400,197
400,65
401,9
401,167
401,988
401,534
401,102
401,17
401,155
401,21
401,691
401,106
401,1679
401,2608
401,25
401,114
401,3549
401,492
402,234
402,439
402,418
402,912
402,385
402,242
402,137
402,65
402,979
402,898
402,79
402,430
402,587
402,113
402,92
402,41
402,36
402,1682
402,837
402,277
402,133
402,377
402,26
402,57
402,301
402,1401
402,3
402,246
402,1266
402,1165
402,757
402,410
402,572
402,71
402,356
402,48
402,58
402,33
402,1814
402,950
402,8
402,436
402,1679
402,295
402,98
402,264
402,2541
402,229
402,373
402,312
402,2217
402,274
403,1077
403,2864
403,234
403,16
403,102
403,89
403,5
403,353
403,710
403,17
403,594
403,1010
403,103
403,65
403,31
404,479
404,21
404,160
404,371
404,94
404,33
404,20
404,9
405,16
405,615
405,2882
405,898
405,359
405,256
405,477
405,1141
405,136
405,425
405,3305
405,1367
405,2221
405,373
405,267
405,1483
405,33
405,400
405,436
405,229
405,315
405,677
405,285
405,1798
405,187
405,157
405,647
405,860
405,30
405,3280
405,2418
405,439
405,242
405,21
405,98
405,1001
405,3697
405,1232
405,1387
405,1676
405,1260
405,1163
405,1045
405,551
405,1248
405,536
405,356
405,407
405,481
405,665
405,221
405,686
405,755
405,39
405,28
405,103
405,26
405,246
405,681
405,571
405,328
405,1030
405,469
405,172
405,70
405,2702
405,735
405,301
405,625
405,1813
405,59
405,908
405,15
405,2098
405,1287
405,1401
405,3670
405,1394
405,444
405,476
405,1268
405,2447
405,365
405,58
405,1414
405,1191
405,2377
405,2280
405,1906
405,4066
405,719
405,1686
405,1188
406,106
406,350
406,15
406,402
406,178
406,264
406,2414
406,17
406,206
406,307
406,25
406,3166
407,560
407,44
407,83
407,2776
407,1525
407,110
407,1513
407,14
407,375
407,316
407,379
407,1112
407,229
407,1285
407,1676
407,844
407,301
407,1107
407,319
407,234
407,155
407,518
407,1266
407,545
407,8
407,429
407,49
407,699
407,17
407,3144
407,168
407,592
407,402
407,706
407,26
407,435
407,39
407,59
407,272
407,777
407,1196
407,392
407,187
407,980
407,115
407,239
407,136
407,66
407,34
407,637
407,306
407,35
407,958
407,25
407,70
407,622
407,360
407,727
407,935
407,436
408,48
408,21
408,3983
408,1915
408,273
408,2548
408,25
408,16
408,78
408,11
408,14
408,80
408,861
408,106
408,9
408,1117
408,102
408,200
408,17
408,155
408,5
409,22
409,214
409,896
409,2646
409,1766
409,1578
409,556
409,3804
409,2910
409,3820
409,149
409,3261
409,21
409,2399
409,1441
409,1643
409,17
409,2220
409,16
409,65
409,51
409,162
409,3878
409,724
409,294
409,48
409,2525
409,1115
409,1554
409,97
409,1520
409,3993
410,59
410,2243
410,21
410,239
410,950
410,25
410,232
410,1502
410,34
410,5
410,319
410,133
410,9
410,1107
410,111
410,1162
410,209
411,384
411,2141
411,1015
411,143
411,1026
411,97
411,120
411,1149
411,616
411,274
411,622
411,188
411,5
411,3873
411,58
411,2501
411,1995
411,513
411,2896
411,30
411,3238
411,2029
411,2791
411,722
411,808
411,197
411,412
411,1534
411,347
411,364
411,786
411,1633
412,9
412,21
412,0
412,5
413,15
413,33
414,841
414,4004
414,1955
414,3735
414,200
414,2141
414,1368
414,2855
414,609
414,1050
414,16
414,1631
414,17
414,510
414,2257
414,990
415,3831
415,246
415,168
415,44
415,264
415,349
415,328
415,17
415,1568
415,1401
415,949
415,1367
415,2221
415,136
415,3262
415,28
415,561
415,2418
415,242
415,201
415,1221
415,373
415,992
416,255
416,58
416,44
416,16
417,3
418,25
418,17
418,26
418,45
418,92
418,16
418,21
419,250
419,25
419,627
419,65
419,21
419,1897
419,97
419,680
420,365
420,209
420,1356
420,94
420,374
420,2104
420,16
420,25
420,9
420,350
420,21
420,2619
420,100
421,41
421,95
421,326
421,862
421,39
421,3083
421,25
421,246
421,1657
421,65
421,2969
421,1638
421,655
421,79
421,264
421,138
421,407
421,2048
421,209
421,311
421,135
421,242
421,162
421,1351
421,181
421,31
421,1705
421,1265
421,453
421,2875
421,169
422,1875
422,5
422,306
422,65
422,2712
422,200
422,2711
422,2573
422,167
422,444
422,311
422,264
422,1948
422,209
422,9
422,2598
422,315
422,2559
423,444
423,2746
423,1225
423,350
423,385
423,513
423,277
423,2040
423,246
423,1394
423,711
423,21
423,77
423,275
423,1051
423,856
423,1134
423,2030
423,2832
423,368
423,244
423,2904
423,3834
423,1482
423,536
423,677
423,1667
423,735
423,2157
423,323
423,1012
423,1305
423,31
423,1571
423,273
423,2831
423,3046
423,783
423,508
423,212
423,26
423,1608
423,272
423,104
423,1728
423,3770
423,3348
423,3042
423,1820
423,755
423,312
423,1414
423,356
423,474
423,2118
423,1910
423,3393
423,420
423,435
423,2481
423,374
423,647
423,1813
423,1744
423,2351
423,1151
423,57
423,561
423,1576
423,98
423,425
423,3856
423,1319
423,726
423,1006
423,2744
423,58
423,592
423,2541
423,38
423,1141
423,239
423,2119
423,3906
423,615
423,41
424,21
424,1077
424,168
424,379
424,229
424,26
424,187
424,14
424,9
424,587
424,25
424,905
424,148
424,1112
424,246
424,592
424,1285
424,364
424,80
424,354
424,1047
424,44
424,834
425,2121
425,17
426,539
426,272
426,21
426,127
426,65
426,229
426,136
426,761
426,362
427,1239
427,3483
427,3595
427,1438
427,71
427,2565
427,1339
427,3217
427,553
427,2804
427,237
427,3437
427,16
427,1048
427,2993
427,2716
427,2614
427,44
428,9
428,78
428,33
428,263
428,1244
428,65
428,3247
428,17
428,25
428,2704
428,354
428,155
428,170
428,371
428,21
428,298
428,868
428,301
428,585
429,3581
429,21
429,1910
429,114
429,106
429,17
429,78
429,9
429,104
429,65
429,85
429,706
429,3511
430,65
431,16
431,3357
431,266
431,3
431,205
431,71
431,242
431,354
431,41
431,3439
431,14
431,277
431,239
431,137
431,88
431,59
431,444
431,385
431,319
431,356
432,44
432,3894
432,244
432,136
432,414
432,21
432,26
432,103
432,58
433,17
433,26
433,11
433,33
433,1075
433,16
433,25
433,3
433,99
434,26
434,1147
434,16
434,314
434,246
434,65
434,3
435,1142
435,65
435,1828
435,1406
435,66
435,43
435,1167
435,200
435,543
435,638
435,17
435,103
435,3414
435,97
436,906
436,915
436,1016
436,39
436,1845
436,16
436,2351
436,356
436,967
436,111
436,3744
436,44
436,552
436,377
436,324
436,1188
436,103
436,531
436,242
436,21
437,779
437,3195
437,65
437,45
437,1881
437,3161
437,3766
437,1355
437,207
437,915
437,319
437,14
437,197
437,844
437,260
437,249
437,967
437,906
437,239
437,326
437,357
437,143
437,482
437,334
439,11
439,665
439,379
439,44
439,275
439,351
439,356
439,242
439,16
439,39
439,14
439,1761
439,1165
439,60
439,98
439,3
439,444
439,312
439,136
439,1188
439,277
439,168
439,41
439,774
439,2834
440,0
440,9
440,16
440,17
440,31
440,587
440,21
441,16
441,711
441,30
441,383
441,1633
441,1015
441,1534
441,31
441,350
441,1149
441,347
441,657
441,5
441,508
441,374
441,77
441,425
441,615
441,33
441,622
441,364
441,120
441,275
441,204
441,1414
441,1268
441,97
441,58
441,272
441,407
441,1576
441,384
441,808
442,136
443,941
443,922
443,432
443,540
443,590
443,3054
443,33
443,5
444,2784
444,783
444,2617
444,264
444,65
444,808
444,21
444,17
444,1267
444,2144
444,136
444,430
444,120
444,204
444,30
444,347
444,1149
444,596
444,364
444,622
444,274
444,1015
444,1173
444,384
444,383
444,1534
444,33
444,1796
444,3404
444,624
444,1995
444,2793
445,44
445,3301
445,2169
445,624
445,14
445,239
445,65
445,58
445,16
445,941
445,21
445,168
446,2543
446,996
446,599
446,197
446,9
446,39
446,706
446,21
447,3724
447,2992
447,3517
447,2929
447,3332
447,2528
447,1387
447,1040
447,602
447,1368
447,3928
447,67
447,302
447,2820
447,3590
447,1609
447,3372
447,17
447,1485
447,16
447,2819
447,3812
448,2036
448,1829
448,19
448,2294
448,3562
448,2975
448,1987
448,1583
448,1976
448,3258
448,1572
448,3552
448,3698
448,3506
448,2367
448,605
448,1395
448,2427
448,3871
448,3409
448,3362
448,2811
448,3639
448,2788
448,1363
448,3992
448,740
448,3832
448,1332
449,9
449,40
449,132
450,25
450,11
450,197
450,21
450,20
450,229
451,353
451,915
451,209
451,267
451,731
451,1213
451,2908
451,244
451,28
451,83
451,2300
451,351
451,757
451,119
451,439
451,33
451,711
451,1394
451,132
451,831
451,1268
451,168
451,967
451,71
451,233
451,1004
451,364
451,136
451,2280
451,625
451,45
451,111
451,2098
451,1483
451,482
451,272
451,379
451,425
451,79
451,2583
451,752
451,114
451,178
451,844
451,324
451,249
451,319
451,906
451,44
451,1802
451,526
451,305
451,115
452,25
452,59
452,197
452,350
452,103
452,266
452,275
452,407
452,181
452,16
452,39
452,5
452,264
452,209
452,135
452,351
452,713
452,552
452,655
452,31
452,69
452,311
452,453
452,149
453,2434
453,16
453,126
454,614
454,1683
454,33
454,272
454,2145
454,2605
454,3371
454,21
454,469
454,25
454,106
454,301
454,351
454,1732
454,31
454,739
454,0
457,229
457,205
457,99
457,551
457,285
457,14
457,603
457,1244
457,755
457,20
457,168
457,407
457,571
457,831
457,379
457,15
457,26
458,2069
458,423
458,17
458,2760
458,65
458,966
458,1494
459,2008
459,1819
459,2797
459,4056
459,3440
459,200
459,3863
459,1381
459,3128
459,2020
459,2644
459,4067
459,1724
459,3720
459,1412
459,1758
459,3868
459,3828
459,16
459,3057
459,3331
459,1631
459,663
459,1441
459,3465
459,3962
459,1039
460,276
460,539
461,280
461,205
461,2808
461,25
461,1807
462,21
462,3423
462,26
462,25
463,39
463,17
463,21
463,3717
463,263
464,831
464,1107
464,25
464,59
464,672
464,1972
464,88
464,856
464,65
464,1230
464,905
464,26
464,338
464,2632
464,755
464,155
464,9
464,545
464,148
464,264
464,2191
464,1285
464,492
464,14
464,187
464,44
464,229
464,21
464,143
464,11
464,209
464,834
464,360
464,894
464,3
464,49
464,2949
464,908
464,260
464,681
464,17
464,1530
464,1112
464,354
464,686
464,102
465,1822
465,646
465,432
465,178
465,115
465,3779
466,637
466,28
466,266
466,137
466,2057
466,354
466,704
466,16
466,65
466,1165
466,661
466,5
466,356
466,385
466,657
466,536
466,2005
466,47
466,312
466,319
466,1757
466,1420
466,157
466,1727
466,277
466,98
466,89
466,272
466,242
466,1288
466,2973
466,246
466,14
466,3410
466,200
466,3303
467,970
467,21
467,1908
467,1439
467,2886
467,702
467,1675
467,3201
467,25
467,42
468,138
468,655
468,5
468,14
468,79
468,586
468,95
468,829
468,39
468,552
468,350
468,21
468,3
468,311
468,11
468,181
468,25
468,453
468,826
468,16
468,266
468,135
468,227
468,323
468,54
468,264
468,47
469,180
469,246
470,25
470,436
470,5
470,3495
470,49
470,3999
470,3891
471,1107
471,686
471,168
471,1285
471,2331
471,70
471,1038
471,551
471,301
471,33
471,285
471,71
471,17
471,209
471,26
471,379
471,571
471,661
471,20
471,229
471,99
472,343
472,338
472,3600
472,58
472,779
472,26
472,114
472,77
472,25
472,103
472,45
473,116
473,3206
473,65
473,181
473,323
473,2028
473,39
473,3284
473,713
473,264
473,3008
473,11
473,95
473,197
473,655
473,275
473,138
473,453
473,209
473,552
473,135
473,586
473,412
473,3749
473,3211
473,407
473,16
473,3
473,724
474,126
474,58
474,44
474,9
474,26
474,3255
474,21
474,11
475,25
475,167
476,1368
476,803
476,40
476,17
476,3236
476,21
476,9
476,66
477,20
477,71
477,348
477,305
477,1004
477,58
477,8
477,319
477,14
477,820
477,1802
477,115
477,1931
477,74
477,1673
477,28
477,136
477,1277
477,132
478,2317
478,3113
478,3289
478,3699
478,21
478,951
478,2383
478,178
478,453
478,209
478,3860
479,3870
479,15
480,1016
480,1678
480,21
481,586
481,453
481,181
481,25
481,198
481,16
482,16
482,113
482,59
482,242
482,237
482,39
482,507
482,38
483,2050
483,305
483,2465
483,28
484,2905
484,496
484,3
484,21
484,1589
484,504
485,181
485,3449
485,209
485,3
485,95
485,1387
485,11
485,138
485,31
485,311
485,655
485,688
485,1245
485,552
485,985
485,350
485,65
485,116
485,275
485,69
485,407
485,135
485,16
485,323
486,73
486,162
486,2688
486,149
486,2453
486,3872
486,955
486,16
487,45
487,48
488,103
488,1923
488,65
488,167
488,17
488,1178
488,16
488,272
488,200
488,155
488,1836
488,678
488,0
488,2424
488,176
488,863
488,1017
488,21
489,136
489,44
489,58
489,17
489,1608
489,700
489,1059
490,3447
490,439
490,1252
490,260
490,259
490,329
490,239
490,476
490,69
490,79
490,831
490,133
490,373
490,8
490,316
490,757
490,201
490,34
490,979
490,1497
490,1162
491,105
491,492
491,755
492,503
492,3446
492,69
492,374
492,962
492,16
492,1733
492,353
492,17
492,2439
492,230
492,56
492,1235
492,2013
492,167
493,17
493,25
493,16
493,1190
493,103
493,3105
493,5
493,9
494,17
494,200
494,21
494,38
494,5
494,59
494,2969
494,275
495,1175
495,205
495,136
495,1236
495,944
495,2148
495,9
495,59
495,1446
495,1917
495,389
495,2756
495,3629
495,3869
495,407
495,31
495,21
495,272
495,307
495,2007
495,44
495,146
495,2265
495,551
496,33
496,777
496,74
496,21
496,2700
496,16
497,436
497,1409
497,229
497,136
497,33
497,16
497,78
498,242
498,213
498,1673
498,65
498,207
498,2485
498,226
498,273
498,1026
498,17
498,384
498,9
498,246
498,967
498,2553
498,951
498,274
498,352
498,2359
498,915
499,209
499,28
499,301
499,143
499,9
499,3611
499,423
499,624
499,407
499,536
499,318
499,755
499,488
499,148
499,74
499,228
499,11
499,14
499,1338
499,1673
499,132
499,352
499,759
499,136
499,820
499,3858
499,741
499,889
499,65
499,20
499,319
499,16
499,93
499,33
499,71
499,305
499,36
499,102
499,67
499,1543
499,3343
499,58
499,1387
500,744
501,97
501,33
501,469
501,831
501,16
501,40
502,1253
502,873
502,2288
502,895
502,577
502,1260
502,99
502,183
502,386
502,9
502,492
502,48
502,2342
503,16
503,106
503,760
503,2824
503,1036
504,2061
504,16
504,766
504,21
505,1277
505,41
505,113
505,157
505,239
505,260
505,3408
505,3662
505,2041
505,482
505,1872
505,305
505,356
505,98
505,39
505,2437
505,277
505,657
505,436
505,226
505,3654
505,1194
505,444
505,1676
505,2081
505,915
505,2433
505,3953
505,906
505,377
505,2620
505,233
505,351
505,354
505,1247
505,28
505,3086
505,324
505,847
505,661
505,752
505,536
505,464
505,2826
505,1165
505,3170
505,3573
505,93
505,844
505,967
505,385
506,3740
506,414
506,65
506,778
506,17
506,3121
506,306
506,73
506,11
506,1584
506,2386
506,1901
506,3351
506,31
506,1428
506,2506
506,16
506,3015
506,722
506,2375
506,88
506,21
507,1457
507,233
507,3626
507,3774
507,1929
507,1058
508,2958
509,518
509,5
509,247
509,136
509,65
510,1759
510,181
510,0
510,3464
510,552
510,21
510,148
510,1462
510,323
510,5
510,1956
510,135
510,138
510,197
510,3455
510,3776
510,796
510,264
510,95
510,3844
510,3
510,48
510,453
510,77
510,116
510,407
510,266
510,25
510,227
510,655
510,79
510,3436
510,350
510,69
510,1023
511,1826
511,3185
511,56
511,25
512,5
512,16
512,38
512,200
513,21
513,465
513,106
513,5
513,603
513,17
514,209
514,311
514,552
514,1288
514,197
514,259
514,181
514,930
514,138
514,48
514,1604
514,69
514,1259
514,17
514,979
514,1052
514,1060
514,2222
514,237
514,655
514,227
514,95
514,316
514,79
514,354
514,1898
514,39
514,430
514,116
514,3067
514,31
514,323
514,796
514,1163
514,1751
514,141
514,4011
514,266
514,1817
514,586
514,72
514,135
514,35
514,264
515,21
515,3574
515,126
515,106
515,33
515,456
515,518
516,197
516,3666
516,116
516,350
516,2378
516,39
516,266
516,323
516,3093
516,138
516,79
516,31
516,95
516,3
516,264
516,275
516,69
516,181
516,453
518,2208
518,811
518,350
518,2049
518,3725
518,21
518,3926
519,814
519,2385
519,4012
519,11
520,319
520,1446
520,786
521,822
521,17
521,25
522,26
522,3301
522,126
522,244
522,3782
522,3826
523,625
523,923
523,9
523,1371
524,49
524,89
524,1710
524,106
524,1000
524,980
525,17
525,368
525,59
525,459
525,5
525,301
525,0
525,492
526,2072
526,21
526,1193
526,3994
526,16
526,58
526,3741
526,1506
526,239
526,37
526,3306
526,264
526,1075
526,379
526,3300
526,840
526,3203
527,69
527,672
527,1823
527,33
527,126
527,99
527,1036
527,57
528,99
528,205
528,35
528,571
528,755
528,1043
528,229
528,298
528,301
528,74
528,306
528,70
528,305
528,20
528,350
528,686
528,285
528,209
528,33
528,26
528,40
528,551
528,1068
528,842
528,58
528,31
528,531
528,908
528,482
528,43
528,1965
528,175
528,17
528,3183
528,831
528,371
528,407
528,603
528,1244
528,3357
528,1813
528,9
529,205
530,102
530,822
530,25
531,207
531,492
531,21
531,31
532,11
532,25
532,255
532,2939
532,21
532,43
533,273
533,126
533,15
533,262
533,17
533,831
534,78
534,389
534,822
535,16
536,9
536,1506
536,168
536,41
536,16
537,20
537,205
537,301
538,25
538,1220
538,39
538,138
538,311
538,209
538,2493
538,453
538,21
538,135
538,862
539,2726
539,1032
539,3955
539,58
539,5
539,33
540,364
540,2743
540,2392
540,28
540,33
540,66
540,469
541,2088
541,5
541,106
541,275
541,2231
541,2278
541,209
541,266
541,4016
541,197
541,31
541,181
541,38
541,1290
541,138
541,16
541,323
541,248
541,27
541,78
